survey,sample_id,midpoint_date_gmt,sampleTime_UTC,latitude,longitude,chlorophyll_index
Atlantic CPR,655ZB-3,2018-09-15T02:05:00Z,2018-09-15T02:05:00Z,56.788,-37.298,1
Atlantic CPR,655ZB-5,2018-09-15T03:21:00Z,2018-09-15T03:21:00Z,56.558,-37.738,1
Atlantic CPR,655ZB-7,2018-09-15T04:36:00Z,2018-09-15T04:36:00Z,56.328,-38.175,1
Atlantic CPR,655ZB-9,2018-09-15T05:52:00Z,2018-09-15T05:52:00Z,56.097,-38.605,1
Atlantic CPR,655ZB-11,2018-09-15T07:08:00Z,2018-09-15T07:08:00Z,55.862,-39.03,1
Atlantic CPR,655ZB-13,2018-09-15T08:24:00Z,2018-09-15T08:24:00Z,55.628,-39.448,1
Atlantic CPR,655ZB-15,2018-09-15T09:39:00Z,2018-09-15T09:39:00Z,55.392,-39.863,1
Atlantic CPR,655ZB-17,2018-09-15T10:55:00Z,2018-09-15T10:55:00Z,55.153,-40.273,1
Atlantic CPR,655ZB-19,2018-09-15T12:11:00Z,2018-09-15T12:11:00Z,54.913,-40.68,1
Atlantic CPR,655ZB-21,2018-09-15T13:27:00Z,2018-09-15T13:27:00Z,54.673,-41.08,1
Atlantic CPR,655ZB-23,2018-09-15T14:43:00Z,2018-09-15T14:43:00Z,54.432,-41.475,1
Atlantic CPR,655ZB-25,2018-09-15T15:58:00Z,2018-09-15T15:58:00Z,54.188,-41.865,1
Atlantic CPR,655ZB-27,2018-09-15T17:14:00Z,2018-09-15T17:14:00Z,53.945,-42.252,1
Atlantic CPR,655ZB-29,2018-09-15T18:30:00Z,2018-09-15T18:30:00Z,53.698,-42.635,1
Atlantic CPR,655ZB-31,2018-09-15T19:46:00Z,2018-09-15T19:46:00Z,53.452,-43.012,1
Atlantic CPR,655ZB-33,2018-09-15T21:01:00Z,2018-09-15T21:01:00Z,53.203,-43.385,1
Atlantic CPR,655ZB-35,2018-09-15T22:17:00Z,2018-09-15T22:17:00Z,52.955,-43.753,1
Atlantic CPR,655ZB-37,2018-09-15T23:33:00Z,2018-09-15T23:33:00Z,52.705,-44.118,1
Atlantic CPR,655ZB-39,2018-09-16T00:49:00Z,2018-09-16T00:49:00Z,52.453,-44.478,1
Atlantic CPR,655ZB-41,2018-09-16T02:05:00Z,2018-09-16T02:05:00Z,52.2,-44.835,1
Atlantic CPR,655ZB-43,2018-09-16T03:20:00Z,2018-09-16T03:20:00Z,51.947,-45.187,1
Atlantic CPR,655ZB-45,2018-09-16T04:36:00Z,2018-09-16T04:36:00Z,51.693,-45.535,1
Atlantic CPR,655ZC-1,2018-09-16T06:47:00Z,2018-09-16T06:47:00Z,51.285,-46.117,1
Atlantic CPR,655ZC-3,2018-09-16T07:56:00Z,2018-09-16T07:56:00Z,51.057,-46.505,1
Atlantic CPR,655ZC-5,2018-09-16T09:05:00Z,2018-09-16T09:05:00Z,50.827,-46.888,1
Atlantic CPR,655ZC-7,2018-09-16T10:15:00Z,2018-09-16T10:15:00Z,50.597,-47.27,1
Atlantic CPR,655ZC-9,2018-09-16T11:24:00Z,2018-09-16T11:24:00Z,50.365,-47.647,1
Atlantic CPR,655ZC-11,2018-09-16T12:33:00Z,2018-09-16T12:33:00Z,50.133,-48.02,1
Atlantic CPR,655ZC-13,2018-09-16T13:42:00Z,2018-09-16T13:42:00Z,49.898,-48.39,1
Atlantic CPR,655ZC-15,2018-09-16T14:51:00Z,2018-09-16T14:51:00Z,49.663,-48.755,1
Atlantic CPR,655ZC-17,2018-09-16T16:01:00Z,2018-09-16T16:01:00Z,49.428,-49.118,1
Atlantic CPR,655ZC-19,2018-09-16T17:10:00Z,2018-09-16T17:10:00Z,49.192,-49.477,1
Atlantic CPR,655ZC-21,2018-09-16T18:19:00Z,2018-09-16T18:19:00Z,48.952,-49.832,1
Atlantic CPR,655ZC-23,2018-09-16T19:28:00Z,2018-09-16T19:28:00Z,48.713,-50.185,1
Atlantic CPR,655ZC-25,2018-09-16T20:38:00Z,2018-09-16T20:38:00Z,48.472,-50.533,1
Atlantic CPR,655ZC-27,2018-09-16T21:47:00Z,2018-09-16T21:47:00Z,48.23,-50.878,1
Atlantic CPR,655ZC-29,2018-09-16T22:56:00Z,2018-09-16T22:56:00Z,47.988,-51.222,1
Atlantic CPR,655ZC-31,2018-09-17T00:05:00Z,2018-09-17T00:05:00Z,47.745,-51.56,1
Atlantic CPR,655ZC-33,2018-09-17T01:14:00Z,2018-09-17T01:14:00Z,47.5,-51.897,1
Atlantic CPR,655ZC-35,2018-09-17T02:24:00Z,2018-09-17T02:24:00Z,47.253,-52.228,1
Atlantic CPR,655ZC-37,2018-09-17T03:33:00Z,2018-09-17T03:33:00Z,47.007,-52.558,1
Atlantic CPR,655ZC-39,2018-09-17T04:42:00Z,2018-09-17T04:42:00Z,46.76,-52.885,1
Atlantic CPR,649R--1,2018-09-17T15:03:00Z,2018-09-17T15:03:00Z,53.465,0.628,2
Atlantic CPR,649R--3,2018-09-17T16:37:00Z,2018-09-17T16:37:00Z,53.275,1.073,6.5
Atlantic CPR,649R--5,2018-09-17T18:12:00Z,2018-09-17T18:12:00Z,53.032,1.453,2
Atlantic CPR,649R--7,2018-09-17T19:45:00Z,2018-09-17T19:45:00Z,52.805,1.843,1
Atlantic CPR,649R--9,2018-09-17T21:21:00Z,2018-09-17T21:21:00Z,52.625,2.305,1
Atlantic CPR,649R--11,2018-09-17T22:57:00Z,2018-09-17T22:57:00Z,52.437,2.758,1
Atlantic CPR,435PR-1,2018-09-19T13:47:00Z,2018-09-19T13:47:00Z,48.902,-3.95,1
Atlantic CPR,435PR-2,2018-09-19T14:16:00Z,2018-09-19T14:16:00Z,49.068,-4,1
Atlantic CPR,435PR-3,2018-09-19T14:49:00Z,2018-09-19T14:49:00Z,49.228,-4.03,1
Atlantic CPR,435PR-4,2018-09-19T15:27:00Z,2018-09-19T15:27:00Z,49.383,-4.122,1
Atlantic CPR,435PR-5,2018-09-19T16:04:00Z,2018-09-19T16:04:00Z,49.55,-4.167,1
Atlantic CPR,435PR-6,2018-09-19T16:44:00Z,2018-09-19T16:44:00Z,49.717,-4.167,1
Atlantic CPR,435PR-7,2018-09-19T17:19:00Z,2018-09-19T17:19:00Z,49.883,-4.167,1
Atlantic CPR,435PR-8,2018-09-19T17:50:00Z,2018-09-19T17:50:00Z,50.05,-4.167,1
Atlantic CPR,427EB-1,2018-09-20T00:12:00Z,2018-09-20T00:12:00Z,36.935,-75.423,6.5
Atlantic CPR,427EB-3,2018-09-20T01:19:00Z,2018-09-20T01:19:00Z,37.128,-75.085,2
Atlantic CPR,427EB-5,2018-09-20T02:27:00Z,2018-09-20T02:27:00Z,37.322,-74.743,2
Atlantic CPR,427EB-7,2018-09-20T03:34:00Z,2018-09-20T03:34:00Z,37.515,-74.4,1
Atlantic CPR,427EB-9,2018-09-20T04:42:00Z,2018-09-20T04:42:00Z,37.707,-74.057,1
Atlantic CPR,427EB-11,2018-09-20T05:49:00Z,2018-09-20T05:49:00Z,37.897,-73.71,1
Atlantic CPR,427EB-13,2018-09-20T06:57:00Z,2018-09-20T06:57:00Z,38.085,-73.362,1
Atlantic CPR,427EB-15,2018-09-20T08:04:00Z,2018-09-20T08:04:00Z,38.273,-73.012,1
Atlantic CPR,427EB-17,2018-09-20T09:12:00Z,2018-09-20T09:12:00Z,38.462,-72.66,1
Atlantic CPR,427EB-19,2018-09-20T10:20:00Z,2018-09-20T10:20:00Z,38.648,-72.307,1
Atlantic CPR,427EB-21,2018-09-20T11:27:00Z,2018-09-20T11:27:00Z,38.833,-71.952,1
Atlantic CPR,427EB-23,2018-09-20T12:35:00Z,2018-09-20T12:35:00Z,39.017,-71.593,1
Atlantic CPR,427EB-25,2018-09-20T13:42:00Z,2018-09-20T13:42:00Z,39.2,-71.235,1
Atlantic CPR,427EB-27,2018-09-20T14:50:00Z,2018-09-20T14:50:00Z,39.382,-70.873,1
Atlantic CPR,427EB-29,2018-09-20T15:57:00Z,2018-09-20T15:57:00Z,39.562,-70.51,1
Atlantic CPR,427EB-31,2018-09-20T17:05:00Z,2018-09-20T17:05:00Z,39.742,-70.147,1
Atlantic CPR,427EB-33,2018-09-20T18:12:00Z,2018-09-20T18:12:00Z,39.92,-69.78,1
Atlantic CPR,427EB-35,2018-09-20T19:20:00Z,2018-09-20T19:20:00Z,40.097,-69.412,1
Atlantic CPR,427EB-37,2018-09-20T20:27:00Z,2018-09-20T20:27:00Z,40.273,-69.04,1
Atlantic CPR,427EB-39,2018-09-20T21:35:00Z,2018-09-20T21:35:00Z,40.447,-68.683,2
Atlantic CPR,427EB-41,2018-09-20T22:38:00Z,2018-09-20T22:38:00Z,40.68,-68.372,1
Atlantic CPR,427EB-43,2018-09-20T23:41:00Z,2018-09-20T23:41:00Z,40.913,-68.057,1
Atlantic CPR,427EB-45,2018-09-21T00:45:00Z,2018-09-21T00:45:00Z,41.147,-67.74,1
Atlantic CPR,427EB-47,2018-09-21T01:48:00Z,2018-09-21T01:48:00Z,41.378,-67.422,1
Atlantic CPR,21DI-1,2018-09-22T19:51:00Z,2018-09-22T19:51:00Z,57.898,8.552,1
Atlantic CPR,21DI-3,2018-09-22T20:59:00Z,2018-09-22T20:59:00Z,57.938,7.925,1
Atlantic CPR,21DI-5,2018-09-22T22:10:00Z,2018-09-22T22:10:00Z,57.947,7.298,1
Atlantic CPR,21DI-7,2018-09-22T23:19:00Z,2018-09-22T23:19:00Z,58.028,6.698,1
Atlantic CPR,21DI-9,2018-09-23T00:31:00Z,2018-09-23T00:31:00Z,58.167,6.117,1
Atlantic CPR,21DI-11,2018-09-23T01:43:00Z,2018-09-23T01:43:00Z,58.298,5.535,1
Atlantic CPR,21DI-13,2018-09-23T02:54:00Z,2018-09-23T02:54:00Z,58.428,4.95,1
Atlantic CPR,21DI-15,2018-09-23T04:06:00Z,2018-09-23T04:06:00Z,58.555,4.358,1
Atlantic CPR,21DI-17,2018-09-23T05:17:00Z,2018-09-23T05:17:00Z,58.678,3.765,1
Atlantic CPR,21DI-19,2018-09-23T06:28:00Z,2018-09-23T06:28:00Z,58.8,3.167,1
Atlantic CPR,21DI-21,2018-09-23T07:40:00Z,2018-09-23T07:40:00Z,58.918,2.563,1
Atlantic CPR,21DI-23,2018-09-23T08:51:00Z,2018-09-23T08:51:00Z,59.033,1.957,1
Atlantic CPR,21DI-25,2018-09-23T10:03:00Z,2018-09-23T10:03:00Z,59.147,1.347,1
Atlantic CPR,21DI-27,2018-09-23T11:14:00Z,2018-09-23T11:14:00Z,59.257,0.732,1
Atlantic CPR,21DI-29,2018-09-23T12:25:00Z,2018-09-23T12:25:00Z,59.363,0.113,1
Atlantic CPR,21DI-31,2018-09-23T13:37:00Z,2018-09-23T13:37:00Z,59.467,-0.508,1
Atlantic CPR,843A--1,2018-09-23T14:38:00Z,2018-09-23T14:38:00Z,59.96,-1.113,1
Atlantic CPR,21DI-33,2018-09-23T14:48:00Z,2018-09-23T14:48:00Z,59.568,-1.135,1
Atlantic CPR,843A--3,2018-09-23T15:57:00Z,2018-09-23T15:57:00Z,59.632,-1.215,1
Atlantic CPR,21DI-35,2018-09-23T16:00:00Z,2018-09-23T16:00:00Z,59.682,-1.713,1
Atlantic CPR,21DI-37,2018-09-23T17:12:00Z,2018-09-23T17:12:00Z,59.92,-2.175,1
Atlantic CPR,843A--5,2018-09-23T17:17:00Z,2018-09-23T17:17:00Z,59.302,-1.317,1
Atlantic CPR,21DI-39,2018-09-23T18:25:00Z,2018-09-23T18:25:00Z,60.158,-2.643,1
Atlantic CPR,843A--7,2018-09-23T18:36:00Z,2018-09-23T18:36:00Z,58.972,-1.417,1
Atlantic CPR,21DI-41,2018-09-23T19:38:00Z,2018-09-23T19:38:00Z,60.393,-3.118,1
Atlantic CPR,843A--9,2018-09-23T19:55:00Z,2018-09-23T19:55:00Z,58.642,-1.513,1
Atlantic CPR,21DI-43,2018-09-23T20:52:00Z,2018-09-23T20:52:00Z,60.628,-3.602,1
Atlantic CPR,843A--11,2018-09-23T21:15:00Z,2018-09-23T21:15:00Z,58.313,-1.608,1
Atlantic CPR,21DI-45,2018-09-23T22:05:00Z,2018-09-23T22:05:00Z,60.86,-4.09,1
Atlantic CPR,843A--13,2018-09-23T22:36:00Z,2018-09-23T22:36:00Z,57.982,-1.617,1
Atlantic CPR,21DI-47,2018-09-23T23:18:00Z,2018-09-23T23:18:00Z,61.09,-4.587,1
Atlantic CPR,843A--15,2018-09-23T23:58:00Z,2018-09-23T23:58:00Z,57.648,-1.617,1
Atlantic CPR,21DJ-1,2018-09-24T15:49:00Z,2018-09-24T15:49:00Z,62.538,-7.308,1
Atlantic CPR,21DJ-3,2018-09-24T17:18:00Z,2018-09-24T17:18:00Z,62.783,-7.802,1
Atlantic CPR,21DJ-5,2018-09-24T18:47:00Z,2018-09-24T18:47:00Z,63.027,-8.303,1
Atlantic CPR,21DJ-7,2018-09-24T20:16:00Z,2018-09-24T20:16:00Z,63.267,-8.813,1
Atlantic CPR,21DJ-9,2018-09-24T21:46:00Z,2018-09-24T21:46:00Z,63.507,-9.332,1
Atlantic CPR,21DJ-11,2018-09-24T23:15:00Z,2018-09-24T23:15:00Z,63.743,-9.86,1
Atlantic CPR,21DJ-13,2018-09-25T00:44:00Z,2018-09-25T00:44:00Z,63.978,-10.395,1
Atlantic CPR,21DJ-15,2018-09-25T02:13:00Z,2018-09-25T02:13:00Z,64.212,-10.94,1
Atlantic CPR,21DJ-17,2018-09-25T03:42:00Z,2018-09-25T03:42:00Z,64.443,-11.495,1
Atlantic CPR,21DJ-19,2018-09-25T05:12:00Z,2018-09-25T05:12:00Z,64.672,-12.058,1
Atlantic CPR,21DJ-21,2018-09-25T06:41:00Z,2018-09-25T06:41:00Z,64.898,-12.632,2
Atlantic CPR,348IB-1,2018-09-27T22:38:00Z,2018-09-27T22:38:00Z,45.18,-8.682,1
Atlantic CPR,348IB-3,2018-09-27T23:50:00Z,2018-09-27T23:50:00Z,45.493,-8.518,1
Atlantic CPR,348IB-5,2018-09-28T01:03:00Z,2018-09-28T01:03:00Z,45.807,-8.355,1
Atlantic CPR,348IB-7,2018-09-28T02:16:00Z,2018-09-28T02:16:00Z,46.118,-8.187,1
Atlantic CPR,348IB-9,2018-09-28T03:29:00Z,2018-09-28T03:29:00Z,46.43,-8.018,1
Atlantic CPR,348IB-11,2018-09-28T04:42:00Z,2018-09-28T04:42:00Z,46.743,-7.848,1
Atlantic CPR,348IB-13,2018-09-28T05:55:00Z,2018-09-28T05:55:00Z,47.055,-7.675,1
Atlantic CPR,348IB-15,2018-09-28T07:08:00Z,2018-09-28T07:08:00Z,47.367,-7.502,1
Atlantic CPR,348IB-17,2018-09-28T08:21:00Z,2018-09-28T08:21:00Z,47.677,-7.325,1
Atlantic CPR,348IB-19,2018-09-28T09:33:00Z,2018-09-28T09:33:00Z,47.988,-7.145,1
Atlantic CPR,542IN-1,2018-10-04T09:36:00Z,2018-10-04T09:36:00Z,53.417,-5.628,1
Atlantic CPR,542IN-2,2018-10-04T10:07:00Z,2018-10-04T10:07:00Z,53.462,-5.372,1
Atlantic CPR,542IN-3,2018-10-04T10:39:00Z,2018-10-04T10:39:00Z,53.513,-5.103,1
Atlantic CPR,542IN-4,2018-10-04T11:11:00Z,2018-10-04T11:11:00Z,53.563,-4.837,1
Atlantic CPR,542IN-5,2018-10-04T11:44:00Z,2018-10-04T11:44:00Z,53.592,-4.562,1
Atlantic CPR,542IN-6,2018-10-04T12:26:00Z,2018-10-04T12:26:00Z,53.59,-4.272,1
Atlantic CPR,542IN-7,2018-10-04T13:23:00Z,2018-10-04T13:23:00Z,53.56,-3.995,1
Atlantic CPR,85ST-1,2018-10-06T13:56:00Z,2018-10-06T13:56:00Z,77.837,13.198,1
Atlantic CPR,85ST-3,2018-10-06T15:38:00Z,2018-10-06T15:38:00Z,77.508,13.485,1
Atlantic CPR,85ST-5,2018-10-06T17:22:00Z,2018-10-06T17:22:00Z,77.185,13.792,1
Atlantic CPR,85ST-7,2018-10-06T19:10:00Z,2018-10-06T19:10:00Z,76.865,14.223,1
Atlantic CPR,85ST-9,2018-10-06T20:58:00Z,2018-10-06T20:58:00Z,76.545,14.633,1
Atlantic CPR,85ST-11,2018-10-06T22:46:00Z,2018-10-06T22:46:00Z,76.225,15.023,1
Atlantic CPR,85ST-13,2018-10-07T00:34:00Z,2018-10-07T00:34:00Z,75.903,15.398,1
Atlantic CPR,85ST-15,2018-10-07T02:22:00Z,2018-10-07T02:22:00Z,75.583,15.755,1
Atlantic CPR,85ST-17,2018-10-07T04:11:00Z,2018-10-07T04:11:00Z,75.26,16.098,1
Atlantic CPR,85ST-19,2018-10-07T05:59:00Z,2018-10-07T05:59:00Z,74.938,16.427,1
Atlantic CPR,85ST-21,2018-10-07T07:47:00Z,2018-10-07T07:47:00Z,74.615,16.742,1
Atlantic CPR,85ST-23,2018-10-07T09:35:00Z,2018-10-07T09:35:00Z,74.292,17.043,1
Atlantic CPR,85ST-25,2018-10-07T11:23:00Z,2018-10-07T11:23:00Z,73.968,17.333,1
Atlantic CPR,85ST-27,2018-10-07T13:11:00Z,2018-10-07T13:11:00Z,73.643,17.612,1
Atlantic CPR,85ST-29,2018-10-07T14:59:00Z,2018-10-07T14:59:00Z,73.318,17.88,1
Atlantic CPR,85ST-31,2018-10-07T16:47:00Z,2018-10-07T16:47:00Z,72.995,18.138,1
Atlantic CPR,85ST-33,2018-10-07T18:37:00Z,2018-10-07T18:37:00Z,72.688,18.317,1
Atlantic CPR,85ST-35,2018-10-07T20:29:00Z,2018-10-07T20:29:00Z,72.358,18.478,1
Atlantic CPR,85ST-37,2018-10-07T22:21:00Z,2018-10-07T22:21:00Z,72.027,18.635,1
Atlantic CPR,85ST-39,2018-10-08T00:13:00Z,2018-10-08T00:13:00Z,71.698,18.785,1
Atlantic CPR,85ST-41,2018-10-08T02:05:00Z,2018-10-08T02:05:00Z,71.368,18.93,1
Atlantic CPR,85ST-43,2018-10-08T03:56:00Z,2018-10-08T03:56:00Z,71.038,19.072,1
Atlantic CPR,844A--1,2018-10-08T18:10:00Z,2018-10-08T18:10:00Z,59.98,-1.1,1
Atlantic CPR,844A--3,2018-10-08T19:45:00Z,2018-10-08T19:45:00Z,59.668,-1.323,1
Atlantic CPR,844A--5,2018-10-08T21:18:00Z,2018-10-08T21:18:00Z,59.362,-1.583,1
Atlantic CPR,844A--7,2018-10-08T22:46:00Z,2018-10-08T22:46:00Z,59.028,-1.583,1
Atlantic CPR,844A--9,2018-10-09T00:14:00Z,2018-10-09T00:14:00Z,58.695,-1.583,1
Atlantic CPR,844A--11,2018-10-09T01:41:00Z,2018-10-09T01:41:00Z,58.362,-1.583,1
Atlantic CPR,844A--13,2018-10-09T03:09:00Z,2018-10-09T03:09:00Z,58.028,-1.583,1
Atlantic CPR,844A--15,2018-10-09T04:37:00Z,2018-10-09T04:37:00Z,57.695,-1.583,1
Atlantic CPR,650R--1,2018-10-10T14:37:00Z,2018-10-10T14:37:00Z,53.45,0.663,2
Atlantic CPR,650R--3,2018-10-10T16:26:00Z,2018-10-10T16:26:00Z,53.257,1.12,1
Atlantic CPR,650R--5,2018-10-10T18:06:00Z,2018-10-10T18:06:00Z,53.015,1.503,1
Atlantic CPR,650R--7,2018-10-10T19:43:00Z,2018-10-10T19:43:00Z,52.79,1.888,2
Atlantic CPR,22DJ-1,2018-10-10T20:54:00Z,2018-10-10T20:54:00Z,65.133,-13.145,1
Atlantic CPR,650R--9,2018-10-10T21:21:00Z,2018-10-10T21:21:00Z,52.602,2.342,2
Atlantic CPR,22DJ-3,2018-10-10T22:10:00Z,2018-10-10T22:10:00Z,64.907,-12.567,1
Atlantic CPR,650R--11,2018-10-10T22:58:00Z,2018-10-10T22:58:00Z,52.412,2.792,2
Atlantic CPR,22DJ-5,2018-10-10T23:26:00Z,2018-10-10T23:26:00Z,64.677,-11.998,1
Atlantic CPR,650R--13,2018-10-11T00:33:00Z,2018-10-11T00:33:00Z,52.23,3.235,2
Atlantic CPR,22DJ-7,2018-10-11T00:43:00Z,2018-10-11T00:43:00Z,64.445,-11.44,1
Atlantic CPR,22DJ-9,2018-10-11T01:59:00Z,2018-10-11T01:59:00Z,64.212,-10.89,1
Atlantic CPR,22DJ-11,2018-10-11T03:15:00Z,2018-10-11T03:15:00Z,63.977,-10.35,1
Atlantic CPR,22DJ-13,2018-10-11T04:31:00Z,2018-10-11T04:31:00Z,63.74,-9.82,1
Atlantic CPR,22DJ-15,2018-10-11T05:47:00Z,2018-10-11T05:47:00Z,63.5,-9.297,1
Atlantic CPR,22DJ-17,2018-10-11T07:03:00Z,2018-10-11T07:03:00Z,63.258,-8.783,1
Atlantic CPR,407LG-1,2018-10-11T07:45:00Z,2018-10-11T07:45:00Z,57.628,9.882,1
Atlantic CPR,22DJ-19,2018-10-11T08:19:00Z,2018-10-11T08:19:00Z,63.017,-8.278,1
Atlantic CPR,407LG-3,2018-10-11T08:46:00Z,2018-10-11T08:46:00Z,57.45,9.357,1
Atlantic CPR,22DJ-21,2018-10-11T09:35:00Z,2018-10-11T09:35:00Z,62.772,-7.782,1
Atlantic CPR,407LG-5,2018-10-11T09:47:00Z,2018-10-11T09:47:00Z,57.27,8.837,1
Atlantic CPR,407LG-7,2018-10-11T10:48:00Z,2018-10-11T10:48:00Z,57.088,8.322,1
Atlantic CPR,407LG-9,2018-10-11T11:52:00Z,2018-10-11T11:52:00Z,56.815,7.978,1
Atlantic CPR,407LG-11,2018-10-11T12:55:00Z,2018-10-11T12:55:00Z,56.535,7.647,1
Atlantic CPR,407LG-13,2018-10-11T13:56:00Z,2018-10-11T13:56:00Z,56.26,7.327,1
Atlantic CPR,407LG-15,2018-10-11T14:58:00Z,2018-10-11T14:58:00Z,55.978,7.005,1
Atlantic CPR,407LG-17,2018-10-11T15:59:00Z,2018-10-11T15:59:00Z,55.697,6.692,1
Atlantic CPR,407LG-19,2018-10-11T17:01:00Z,2018-10-11T17:01:00Z,55.413,6.38,1
Atlantic CPR,407LG-21,2018-10-11T18:02:00Z,2018-10-11T18:02:00Z,55.128,6.075,1
Atlantic CPR,407LG-23,2018-10-11T19:04:00Z,2018-10-11T19:04:00Z,54.843,5.773,1
Atlantic CPR,407LG-25,2018-10-11T20:05:00Z,2018-10-11T20:05:00Z,54.558,5.475,1
Atlantic CPR,407LG-27,2018-10-11T21:06:00Z,2018-10-11T21:06:00Z,54.272,5.183,1
Atlantic CPR,22DI-1,2018-10-11T21:48:00Z,2018-10-11T21:48:00Z,61.805,-6.328,1
Atlantic CPR,407LG-29,2018-10-11T22:08:00Z,2018-10-11T22:08:00Z,53.993,4.91,1
Atlantic CPR,22DI-3,2018-10-11T22:54:00Z,2018-10-11T22:54:00Z,61.57,-5.83,1
Atlantic CPR,407LG-31,2018-10-11T23:12:00Z,2018-10-11T23:12:00Z,53.68,4.717,1
Atlantic CPR,22DI-5,2018-10-11T23:59:00Z,2018-10-11T23:59:00Z,61.333,-5.34,1
Atlantic CPR,407LG-33,2018-10-12T00:16:00Z,2018-10-12T00:16:00Z,53.367,4.527,1
Atlantic CPR,22DI-7,2018-10-12T01:04:00Z,2018-10-12T01:04:00Z,61.093,-4.858,1
Atlantic CPR,407LG-35,2018-10-12T01:20:00Z,2018-10-12T01:20:00Z,53.083,4.237,1
Atlantic CPR,22DI-9,2018-10-12T02:09:00Z,2018-10-12T02:09:00Z,60.852,-4.382,1
Atlantic CPR,407LG-37,2018-10-12T02:23:00Z,2018-10-12T02:23:00Z,52.843,3.84,1
Atlantic CPR,22DI-11,2018-10-12T03:14:00Z,2018-10-12T03:14:00Z,60.61,-3.915,1
Atlantic CPR,407LG-39,2018-10-12T03:27:00Z,2018-10-12T03:27:00Z,52.542,3.597,1
Atlantic CPR,22DI-13,2018-10-12T04:19:00Z,2018-10-12T04:19:00Z,60.367,-3.453,1
Atlantic CPR,22DI-15,2018-10-12T05:24:00Z,2018-10-12T05:24:00Z,60.12,-2.998,1
Atlantic CPR,22DI-17,2018-10-12T06:29:00Z,2018-10-12T06:29:00Z,59.873,-2.553,1
Atlantic CPR,780C--1,2018-10-12T06:36:00Z,2018-10-12T06:36:00Z,53.873,1.05,1
Atlantic CPR,22DI-19,2018-10-12T07:34:00Z,2018-10-12T07:34:00Z,59.625,-2.112,1
Atlantic CPR,780C--3,2018-10-12T07:44:00Z,2018-10-12T07:44:00Z,54.047,1.523,1
Atlantic CPR,22DI-21,2018-10-12T08:39:00Z,2018-10-12T08:39:00Z,59.375,-1.677,1
Atlantic CPR,780C--5,2018-10-12T08:52:00Z,2018-10-12T08:52:00Z,54.223,2.005,1
Atlantic CPR,22DI-23,2018-10-12T09:44:00Z,2018-10-12T09:44:00Z,59.123,-1.25,1
Atlantic CPR,780C--7,2018-10-12T10:00:00Z,2018-10-12T10:00:00Z,54.4,2.492,1
Atlantic CPR,22DI-25,2018-10-12T10:53:00Z,2018-10-12T10:53:00Z,59.007,-0.668,1
Atlantic CPR,780C--9,2018-10-12T11:08:00Z,2018-10-12T11:08:00Z,54.602,2.933,1
Atlantic CPR,22DI-27,2018-10-12T12:03:00Z,2018-10-12T12:03:00Z,58.877,-0.073,1
Atlantic CPR,780C--11,2018-10-12T12:17:00Z,2018-10-12T12:17:00Z,54.82,3.37,1
Atlantic CPR,22DI-29,2018-10-12T13:12:00Z,2018-10-12T13:12:00Z,58.745,0.517,1
Atlantic CPR,780C--13,2018-10-12T13:26:00Z,2018-10-12T13:26:00Z,55.037,3.81,2
Atlantic CPR,22DI-31,2018-10-12T14:21:00Z,2018-10-12T14:21:00Z,58.61,1.103,1
Atlantic CPR,780C--15,2018-10-12T14:35:00Z,2018-10-12T14:35:00Z,55.252,4.257,1
Atlantic CPR,22DI-33,2018-10-12T15:30:00Z,2018-10-12T15:30:00Z,58.512,1.693,1
Atlantic CPR,780C--17,2018-10-12T15:44:00Z,2018-10-12T15:44:00Z,55.465,4.708,1
Atlantic CPR,22DI-35,2018-10-12T16:36:00Z,2018-10-12T16:36:00Z,58.492,2.328,1
Atlantic CPR,780C--19,2018-10-12T16:52:00Z,2018-10-12T16:52:00Z,55.677,5.163,1
Atlantic CPR,22DI-37,2018-10-12T17:43:00Z,2018-10-12T17:43:00Z,58.47,2.965,1
Atlantic CPR,780C--21,2018-10-12T18:01:00Z,2018-10-12T18:01:00Z,55.885,5.623,1
Atlantic CPR,22DI-39,2018-10-12T18:50:00Z,2018-10-12T18:50:00Z,58.445,3.602,1
Atlantic CPR,780C--23,2018-10-12T19:10:00Z,2018-10-12T19:10:00Z,56.093,6.088,2
Atlantic CPR,22DI-41,2018-10-12T19:56:00Z,2018-10-12T19:56:00Z,58.417,4.235,1
Atlantic CPR,780C--25,2018-10-12T20:19:00Z,2018-10-12T20:19:00Z,56.3,6.56,2
Atlantic CPR,22DI-43,2018-10-12T21:03:00Z,2018-10-12T21:03:00Z,58.385,4.868,1
Atlantic CPR,780C--27,2018-10-12T21:28:00Z,2018-10-12T21:28:00Z,56.505,7.035,1
Atlantic CPR,22DI-45,2018-10-12T22:11:00Z,2018-10-12T22:11:00Z,58.303,5.453,1
Atlantic CPR,780C--29,2018-10-12T22:37:00Z,2018-10-12T22:37:00Z,56.707,7.517,1
Atlantic CPR,780C--31,2018-10-12T23:45:00Z,2018-10-12T23:45:00Z,56.953,7.887,1
Atlantic CPR,780C--33,2018-10-13T00:54:00Z,2018-10-13T00:54:00Z,57.21,8.283,1
Atlantic CPR,780C--35,2018-10-13T02:01:00Z,2018-10-13T02:01:00Z,57.41,8.748,1
Atlantic CPR,780C--37,2018-10-13T03:12:00Z,2018-10-13T03:12:00Z,57.587,9.283,1
